cumulative_distance,n_game_road_trip,win?
0,0,0.0
0,0,1.0
0,0,1.0
1964,1,1.0
2292,2,0.0
4048,3,0.0
5456,4,1.0
0,0,1.0
1518,1,1.0
2864,2,1.0
0,0,1.0
0,0,1.0
1705,1,1.0
0,0,1.0
1415,1,0.0
2753,2,0.0
0,0,0.0
0,0,1.0
0,0,1.0
305,1,0.0
2625,2,1.0
0,0,1.0
0,0,0.0
1796,1,1.0
3240,2,1.0
0,0,0.0
0,0,1.0
2209,1,1.0
2784,2,1.0
3806,3,1.0
3927,4,0.0
0,0,1.0
512,1,0.0
0,0,1.0
0,0,1.0
1130,1,1.0
2347,2,0.0
0,0,1.0
781,1,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,1.0
1705,1,1.0
2831,2,0.0
4390,3,1.0
7492,4,0.0
0,0,1.0
0,0,1.0
0,0,1.0
2209,1,1.0
2784,2,0.0
0,0,0.0
0,0,1.0
2647,1,1.0
5708,2,1.0
0,0,1.0
0,0,1.0
2585,1,1.0
2891,2,0.0
0,0,0.0
1492,1,0.0
0,0,0.0
0,0,1.0
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
