cumulative_distance,n_game_road_trip,win?
0,0,1.0
647,1,0.0
1832,2,0.0
0,0,1.0
0,0,0.0
0,0,0.0
1705,1,0.0
2010,2,0.0
0,0,1.0
0,0,0.0
0,0,1.0
0,0,1.0
0,0,1.0
1692,1,0.0
2036,2,0.0
2365,3,0.0
2510,4,1.0
0,0,0.0
0,0,1.0
1222,1,1.0
0,0,1.0
1444,1,1.0
1984,2,0.0
0,0,0.0
0,0,0.0
859,1,1.0
1515,2,0.0
3074,3,0.0
4656,4,0.0
0,0,1.0
0,0,1.0
1718,1,0.0
0,0,0.0
1222,1,1.0
0,0,1.0
0,0,0.0
0,0,1.0
0,0,1.0
2969,1,0.0
3991,2,1.0
4574,3,1.0
4574,4,0.0
5134,5,0.0
8836,6,1.0
0,0,0.0
0,0,0.0
0,0,0.0
331,1,0.0
0,0,0.0
747,1,1.0
1908,2,0.0
2214,3,0.0
0,0,0.0
0,0,1.0
0,0,1.0
0,0,0.0
1509,1,1.0
2711,2,1.0
0,0,1.0
1669,1,0.0
0,0,0.0
331,1,0.0
2771,2,1.0
4476,3,1.0
5257,4,1.0
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
