cumulative_distance,n_game_road_trip,win?
0,0,0.0
184,1,0.0
329,2,0.0
1110,3,1.0
0,0,1.0
0,0,1.0
602,1,0.0
0,0,1.0
0,0,1.0
1348,1,1.0
0,0,1.0
1850,1,0.0
0,0,0.0
500,1,1.0
0,0,1.0
0,0,1.0
0,0,1.0
0,0,1.0
406,1,0.0
1822,2,1.0
2501,3,1.0
3967,4,0.0
4741,5,1.0
0,0,0.0
0,0,1.0
860,1,1.0
0,0,1.0
0,0,1.0
0,0,1.0
720,1,0.0
0,0,1.0
1651,1,0.0
2729,2,0.0
0,0,1.0
0,0,0.0
860,1,0.0
1225,2,1.0
0,0,0.0
665,1,1.0
0,0,1.0
1198,1,1.0
0,0,1.0
2132,1,1.0
3691,2,0.0
5902,3,1.0
6954,4,1.0
7817,5,0.0
0,0,1.0
0,0,0.0
0,0,0.0
344,1,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,1.0
496,1,1.0
1047,2,0.0
0,0,1.0
0,0,1.0
184,1,1.0
2209,2,1.0
3995,3,0.0
4126,4,1.0
5419,5,1.0
0,0,0.0
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
